"Data Set 1:Time(s)","Data Set 1:Absorbance"
94,0.32791877335344455
95,0.32767385442517172
96,0.32638768141239738
97,0.32649305940035883
98,0.32609012572875851
99,0.33981582200922217
100,0.33960823903950921
101,0.33891085190720166
102,0.38168455744252683
103,0.3376316082610884
104,0.3264644256492491
105,0.32689309953186729
106,0.32333261541281905
107,0.3221204219904561
108,0.32176645757471184
109,0.3221491571898612
110,0.3221491571898612
111,0.32154257045479351
112,0.32072023691509732
113,0.32046111399925814
114,0.32024954322755073
115,0.32026873736645917
116,0.31958165679770617
117,0.31883178855158129
118,0.31833227316871748
119,0.31794892085653126
120,0.31822242069897172
121,0.32228048848472896
122,0.31968079921546733
123,0.32120077828926363
124,0.32122383564229789
125,0.31774759417623782
126,0.32200216482032645
127,0.32200216482032645
128,0.31660265592729409
129,0.31425806822338653
130,0.31382577938004813
131,0.3136971826936133
132,0.3137147704106828
133,0.31344601450460841
134,0.31584560330767542
135,0.31301915770615579
136,0.31141965426696233
137,0.33624402292022804
138,0.33341653475258026
139,0.31526772736872721
140,0.3135553069687288
141,0.31760574669855757
142,0.31760574669855757
143,0.3222516675727542
144,0.32512102303115437
145,0.31073734496231803
146,0.30880757520539193
147,0.30768364857009672
148,0.31010131330275464
149,0.30809667484438369
150,0.30656273258082067
151,0.30601842259393863
152,0.3052133748732212
153,0.31261759642473108
154,0.30875733819554774
155,0.30458990680543158
156,0.30366850421808228
157,0.30554523610903489
158,0.30554523610903489
159,0.30299483924377596
160,0.31087343164699999
161,0.3044033922671589
162,0.30127030155598289
163,0.34433516840248385
164,0.32046417692428764
165,0.3106782017097533
166,0.30154553044809046
167,0.30024250159044036
168,0.29912404450236318
169,0.29948375120542303
170,0.29843376714047642
171,0.29756924234967302
172,0.29705942556132392
173,0.29705942556132392
174,0.29614817724650705
175,0.29653154957707234
176,0.29586603242672621
177,0.29559041105803718
178,0.29570823525658824
179,0.29459231117736345
180,0.30713803470187789
181,0.30405085235580009
182,0.2982118693497427
183,0.30150339348243127
184,0.29600946984310161
185,0.2940709748342602
186,0.29386835062027383
187,0.2921451884556911
188,0.29140561709639212
189,0.29163743903101758
190,0.29163743903101758
191,0.29066606400219153
192,0.28968711606547298
193,0.28984627143952524
194,0.29023036312523243
195,0.29101097487091038
196,0.28900575376780374
197,0.28846665157678392
198,0.28882572650647259
199,0.28789897872004355
200,0.28850148697976213
201,0.28712589320106269
202,0.28735123670677587
203,0.28721857254225058
204,0.28658671726253065
205,0.29153936286810733
206,0.29153936286810733
207,0.29201147861426124
208,0.2869472194204819
209,0.28610361933994555
210,0.28505929006100217
211,0.28492161970565405
212,0.28400863610541105
213,0.28412801656222425
214,0.28979683427123004
215,0.28535902955786785
216,0.28334206031631293
217,0.28225983733658067
218,0.28578476051341395
219,0.28353929476222356
220,0.28162080039526882
221,0.2812084837377492
222,0.2812084837377492
223,0.28037840794412822
224,0.2799090360759946
225,0.27941677819468197
226,0.27889256011894686
227,0.2789982146397611
228,0.27834812447342311
229,0.27788869378127923
230,0.27811910896342751
231,0.27697958169921927
232,0.27698702831718891
233,0.27698149218802748
234,0.27564968674821483
235,0.27683544829964551
236,0.2752918513599461
237,0.27441731105820349
238,0.2865229307517288
239,0.2865229307517288
240,0.27677860103083618
241,0.27412289706385307
242,0.27333734604886251
243,0.27431774348723081
244,0.27772590191329011
245,0.27340854918026702
246,0.271536618481176
247,0.28238632629326688
248,0.28088773863184663
249,0.27222620209335618
250,0.27129871966123353
251,0.27025291868445339
252,0.27169862392577215
253,0.27062050785164088
254,0.26985709706494287
255,0.26985709706494287
256,0.28233847088100278
257,0.27605293788700108
258,0.28666193218375813
259,0.29019333598429659
260,0.27276004839203583
261,0.26794529528717637
262,0.26663944153777752
263,0.26558866389660984
264,0.27244371302360459
265,0.26665238447864431
266,0.26427489589699132
267,0.26397841576151138
268,0.26254351788176133
269,0.26263976798219968
270,0.26263976798219968
271,0.27357061959588153
272,0.26443275543977324
273,0.26229728976693278
274,0.27041419899611846
275,0.28147799080540498
276,0.26612499625539804
277,0.26132036599325503
278,0.25968318477170282
279,0.27647560148387379
280,0.26885564910250731
